EmployeeID,FirstName,LastName,Gender,Age,Department,JobRole,Education,MaritalStatus,Salary,Experience,JoiningDate,PerformanceRating,Attrition,Overtime,WorkMode,State,Manager,AgeGroup,SalaryBand,ExperienceLevel,Tenure,JoiningYear
EMP02558,Ananya,Joshi,Female,43,Marketing,Marketing Executive,Master,Divorced,1116497,19,2023-01-10,3,No,No,Remote,Kerala,P. Rao,41-50,High,Senior,3.5,2023
EMP02559,Aditya,Reddy,Female,29,HR,HR Manager,Diploma,Divorced,708654,6,2015-09-05,5,No,No,Hybrid,Tamil Nadu,A. Sharma,21-30,Medium,Mid-Level,10.8,2015
EMP02560,Nikhil,Gupta,Female,34,Finance,Financial Analyst,Bachelor,Divorced,840714,6,2015-11-23,2,No,Yes,Hybrid,Karnataka,P. Rao,31-40,High,Mid-Level,10.6,2015
EMP02561,Priya,Sharma,Female,38,Finance,Financial Analyst,Diploma,Single,1139901,14,2019-07-02,5,No,Yes,Hybrid,Maharashtra,K. Singh,31-40,High,Senior,7,2019
EMP02562,Aisha,Gupta,Female,30,Marketing,Marketing Executive,Master,Single,487644,1,2026-02-22,4,No,No,Hybrid,Kerala,K. Singh,21-30,Low,Fresher,0.4,2026
EMP02563,Nikhil,Joshi,Male,45,IT,Software Engineer,Diploma,Married,1239810,16,2024-07-08,5,No,No,Remote,Tamil Nadu,S. Reddy,41-50,Very High,Senior,2,2024
EMP02564,Pooja,Rao,Female,32,IT,System Admin,Diploma,Single,874193,7,2022-06-11,2,No,Yes,Office,Tamil Nadu,A. Sharma,31-40,High,Mid-Level,4.1,2022
EMP02565,Rahul,Yadav,Female,39,Sales,Sales Executive,MBA,Divorced,1137512,17,2017-08-21,3,No,No,Office,Karnataka,N. Gupta,31-40,High,Senior,8.9,2017
EMP02566,Neha,Verma,Female,46,Operations,Operations Executive,Master,Single,1158385,19,2022-07-05,4,No,Yes,Remote,Kerala,A. Sharma,41-50,High,Senior,4,2022
EMP02567,Aarav,Naidu,Male,37,IT,System Admin,Diploma,Divorced,1091250,13,2026-01-30,4,No,No,Hybrid,Karnataka,N. Gupta,31-40,High,Senior,0.4,2026
EMP02568,Pooja,Singh,Female,33,Operations,Operations Executive,Bachelor,Single,770297,8,2015-10-24,2,No,Yes,Office,Kerala,R. Mehta,31-40,Medium,Mid-Level,10.7,2015
EMP02569,Rahul,Das,Female,30,HR,HR Manager,MBA,Single,793265,9,2018-08-14,5,No,Yes,Hybrid,Telangana,K. Singh,21-30,Medium,Mid-Level,7.9,2018
EMP02570,Kiran,Mishra,Female,46,Finance,Financial Analyst,Diploma,Divorced,1275461,18,2025-10-10,3,No,No,Hybrid,Karnataka,P. Rao,41-50,Very High,Senior,0.7,2025
EMP02571,Vivaan,Yadav,Female,44,Operations,Operations Manager,Master,Divorced,1123438,16,2016-07-02,3,No,No,Remote,Delhi,S. Reddy,41-50,High,Senior,10,2016
EMP02572,Aarav,Mishra,Male,41,Finance,Accountant,Diploma,Married,1085239,13,2024-01-01,2,No,No,Office,Delhi,R. Mehta,41-50,High,Senior,2.5,2024
EMP02573,Suresh,Kapoor,Female,31,Finance,Accountant,Diploma,Married,794416,5,2017-03-26,2,Yes,Yes,Hybrid,Telangana,P. Rao,31-40,Medium,Junior,9.3,2017
EMP02574,Aarav,Gupta,Female,26,HR,HR Manager,Master,Divorced,583704,3,2022-04-22,5,No,Yes,Hybrid,Telangana,N. Gupta,21-30,Medium,Junior,4.2,2022
EMP02575,Rohit,Patel,Male,33,Operations,Operations Executive,Diploma,Single,872072,9,2025-05-11,2,No,No,Office,Delhi,A. Sharma,31-40,High,Mid-Level,1.2,2025
EMP02576,Priya,Nair,Female,29,Finance,Accountant,Master,Married,670426,2,2024-06-10,2,No,Yes,Hybrid,Andhra Pradesh,A. Sharma,21-30,Medium,Fresher,2.1,2024
EMP02577,Aisha,Das,Female,39,Sales,Sales Manager,Bachelor,Divorced,1035872,16,2017-05-30,3,Yes,No,Office,Tamil Nadu,R. Mehta,31-40,High,Senior,9.1,2017
EMP02578,Suresh,Gupta,Female,30,IT,QA Engineer,Diploma,Married,681769,0,2016-03-30,3,Yes,Yes,Hybrid,Karnataka,K. Singh,21-30,Medium,Fresher,10.3,2016
EMP02579,Nikhil,Kumar,Male,30,HR,HR Manager,MBA,Single,701400,7,2024-03-28,3,No,No,Remote,Telangana,N. Gupta,21-30,Medium,Mid-Level,2.3,2024
EMP02580,Meera,Sharma,Female,30,Operations,Operations Manager,Diploma,Single,632109,2,2020-05-18,2,No,No,Office,Andhra Pradesh,S. Reddy,21-30,Medium,Fresher,6.1,2020
EMP02581,Suresh,Reddy,Female,46,Sales,Sales Manager,Bachelor,Single,1115442,17,2017-12-28,4,No,No,Hybrid,Andhra Pradesh,K. Singh,41-50,High,Senior,8.5,2017
EMP02582,Varun,Naidu,Female,36,Finance,Financial Analyst,MBA,Single,1142732,15,2023-12-09,3,No,No,Office,Kerala,S. Reddy,31-40,High,Senior,2.6,2023
EMP02583,Aisha,Gupta,Male,43,Finance,Financial Analyst,Bachelor,Married,1311676,20,2020-07-12,5,No,No,Remote,Telangana,A. Sharma,41-50,Very High,Senior,6,2020
EMP02584,Neha,Reddy,Male,28,Operations,Operations Manager,Diploma,Divorced,571454,2,2025-01-07,5,No,No,Hybrid,Maharashtra,A. Sharma,21-30,Medium,Fresher,1.5,2025
EMP02585,Meera,Kapoor,Male,33,IT,Software Engineer,Bachelor,Divorced,820937,5,2022-07-01,4,No,No,Hybrid,Tamil Nadu,K. Singh,31-40,High,Junior,4,2022
EMP02586,Aisha,Patel,Female,31,IT,Software Engineer,MBA,Single,884640,6,2016-09-22,2,No,No,Office,Kerala,S. Reddy,31-40,High,Mid-Level,9.8,2016
EMP02587,Meera,Das,Male,35,IT,QA Engineer,Master,Divorced,1176854,14,2021-01-18,2,Yes,No,Remote,Tamil Nadu,R. Mehta,31-40,High,Senior,5.5,2021
EMP02588,Varun,Kapoor,Male,30,Marketing,Digital Marketer,Master,Married,563786,1,2021-10-10,4,No,Yes,Remote,Andhra Pradesh,P. Rao,21-30,Medium,Fresher,4.7,2021
EMP02589,Aisha,Yadav,Male,21,Marketing,Marketing Executive,Bachelor,Married,518314,0,2015-04-08,2,No,Yes,Office,Telangana,S. Reddy,21-30,Medium,Fresher,11.2,2015
EMP02590,Rohit,Das,Male,31,Finance,Accountant,MBA,Divorced,992465,10,2022-08-09,2,No,No,Remote,Delhi,K. Singh,31-40,High,Mid-Level,3.9,2022
EMP02591,Nikhil,Kumar,Female,43,Sales,Sales Executive,Bachelor,Single,1183849,20,2024-04-21,3,Yes,No,Remote,Andhra Pradesh,S. Reddy,41-50,High,Senior,2.2,2024
EMP02592,Nikhil,Rao,Male,41,Finance,Financial Analyst,Diploma,Single,1093853,14,2022-10-11,3,Yes,No,Office,Tamil Nadu,A. Sharma,41-50,High,Senior,3.7,2022
EMP02593,Aarav,Verma,Male,44,Marketing,Digital Marketer,Bachelor,Divorced,1158488,18,2018-05-02,2,No,No,Hybrid,Delhi,P. Rao,41-50,High,Senior,8.2,2018
EMP02594,Arjun,Verma,Male,39,Finance,Financial Analyst,MBA,Divorced,970726,11,2026-06-28,5,No,No,Remote,Karnataka,R. Mehta,31-40,High,Senior,0,2026
EMP02595,Vivaan,Rao,Female,46,Finance,Accountant,Master,Divorced,1181916,16,2022-11-21,4,No,No,Remote,Maharashtra,A. Sharma,41-50,High,Senior,3.6,2022
EMP02596,Rohit,Kumar,Male,28,IT,Senior Developer,Master,Married,763010,4,2025-12-21,5,No,No,Office,Telangana,K. Singh,21-30,Medium,Junior,0.5,2025
EMP02597,Aisha,Yadav,Male,39,Marketing,Digital Marketer,Master,Married,867937,11,2015-04-20,4,Yes,No,Office,Maharashtra,S. Reddy,31-40,High,Senior,11.2,2015
EMP02598,Arjun,Joshi,Male,45,Finance,Financial Analyst,Bachelor,Married,1288449,20,2026-06-09,5,No,No,Remote,Tamil Nadu,A. Sharma,41-50,Very High,Senior,0.1,2026
EMP02599,Rahul,Patel,Male,31,Sales,Sales Executive,Diploma,Divorced,723368,5,2024-10-08,5,No,No,Office,Andhra Pradesh,S. Reddy,31-40,Medium,Junior,1.7,2024
EMP02600,Aisha,Kapoor,Female,32,Sales,Sales Manager,Bachelor,Single,731091,7,2022-09-22,3,No,No,Office,Maharashtra,R. Mehta,31-40,Medium,Mid-Level,3.8,2022
EMP02601,Sai,Das,Female,37,HR,HR Manager,MBA,Married,948504,15,2015-05-26,5,No,Yes,Hybrid,Telangana,A. Sharma,31-40,High,Senior,11.1,2015
EMP02602,Rahul,Verma,Male,30,Operations,Operations Executive,Diploma,Divorced,806945,8,2019-11-13,3,Yes,No,Remote,Tamil Nadu,P. Rao,21-30,High,Mid-Level,6.6,2019
EMP02603,Vivaan,Das,Male,40,Marketing,Marketing Executive,Bachelor,Divorced,968747,13,2018-01-17,4,No,No,Office,Karnataka,R. Mehta,31-40,High,Senior,8.5,2018
EMP02604,Aditya,Kapoor,Female,41,Marketing,Marketing Executive,Diploma,Divorced,1042361,16,2015-05-27,5,Yes,No,Hybrid,Kerala,N. Gupta,41-50,High,Senior,11.1,2015
EMP02605,Sai,Kumar,Male,31,Finance,Accountant,MBA,Married,798673,6,2017-11-28,3,No,Yes,Hybrid,Tamil Nadu,S. Reddy,31-40,Medium,Mid-Level,8.6,2017
EMP02606,Rahul,Reddy,Male,34,Sales,Sales Manager,MBA,Divorced,808445,8,2022-09-21,4,No,Yes,Hybrid,Tamil Nadu,R. Mehta,31-40,High,Mid-Level,3.8,2022
EMP02607,Sneha,Patel,Male,35,IT,System Admin,MBA,Married,860184,6,2026-05-04,5,No,No,Hybrid,Delhi,K. Singh,31-40,High,Mid-Level,0.2,2026
EMP02608,Nikhil,Das,Male,40,Operations,Operations Executive,Master,Divorced,952864,11,2023-08-07,4,No,No,Hybrid,Telangana,S. Reddy,31-40,High,Senior,2.9,2023
EMP02609,Nikhil,Kumar,Female,30,Operations,Operations Executive,Diploma,Divorced,670696,4,2025-08-20,5,No,Yes,Hybrid,Maharashtra,K. Singh,21-30,Medium,Junior,0.9,2025
EMP02610,Aisha,Mishra,Male,33,HR,HR Manager,Bachelor,Single,640279,6,2021-07-08,3,No,No,Remote,Maharashtra,A. Sharma,31-40,Medium,Mid-Level,5,2021
EMP02611,Kavya,Naidu,Female,29,Operations,Operations Manager,Master,Married,708540,5,2019-10-18,2,No,Yes,Remote,Telangana,N. Gupta,21-30,Medium,Junior,6.7,2019
EMP02612,Varun,Kapoor,Male,36,Marketing,Digital Marketer,Master,Single,908757,11,2025-09-26,5,No,No,Office,Maharashtra,K. Singh,31-40,High,Senior,0.8,2025
EMP02613,Ishita,Sharma,Female,21,Operations,Operations Executive,Master,Married,502768,0,2024-05-02,4,No,Yes,Office,Karnataka,P. Rao,21-30,Medium,Fresher,2.2,2024
EMP02614,Aarav,Kapoor,Male,28,Finance,Financial Analyst,Bachelor,Divorced,751374,3,2017-03-15,2,No,No,Hybrid,Delhi,A. Sharma,21-30,Medium,Junior,9.3,2017
EMP02615,Nikhil,Gupta,Female,30,Marketing,Digital Marketer,MBA,Divorced,645529,5,2021-07-28,3,No,No,Remote,Telangana,N. Gupta,21-30,Medium,Junior,4.9,2021
EMP02616,Aditya,Patel,Male,27,Finance,Accountant,MBA,Single,620068,1,2022-06-11,5,No,Yes,Office,Karnataka,S. Reddy,21-30,Medium,Fresher,4.1,2022
EMP02617,Rohit,Mishra,Female,39,Sales,Sales Manager,Diploma,Married,918446,11,2017-12-01,5,No,No,Office,Telangana,K. Singh,31-40,High,Senior,8.6,2017
EMP02618,Aditya,Kapoor,Male,39,HR,HR Executive,Bachelor,Married,792357,9,2025-09-15,2,No,Yes,Office,Delhi,N. Gupta,31-40,Medium,Mid-Level,0.8,2025
EMP02619,Priya,Naidu,Male,40,Marketing,Marketing Executive,Bachelor,Married,1026685,15,2026-02-27,5,No,No,Office,Kerala,S. Reddy,31-40,High,Senior,0.4,2026
EMP02620,Sai,Singh,Male,38,Finance,Accountant,Diploma,Divorced,1010469,11,2019-11-22,3,No,No,Hybrid,Delhi,S. Reddy,31-40,High,Senior,6.6,2019
EMP02621,Varun,Mishra,Male,45,Finance,Financial Analyst,Bachelor,Divorced,1214775,17,2025-08-23,5,No,Yes,Hybrid,Telangana,N. Gupta,41-50,Very High,Senior,0.9,2025
EMP02622,Aditya,Patel,Female,50,Operations,Operations Executive,Bachelor,Married,1228998,20,2024-04-24,5,No,No,Remote,Delhi,K. Singh,41-50,Very High,Senior,2.2,2024
EMP02623,Aisha,Gupta,Female,36,Marketing,Marketing Executive,MBA,Single,884066,12,2024-11-24,5,No,Yes,Remote,Kerala,R. Mehta,31-40,High,Senior,1.6,2024
EMP02624,Vivaan,Kapoor,Female,32,Marketing,Digital Marketer,Master,Married,564157,2,2015-05-16,5,No,No,Office,Delhi,R. Mehta,31-40,Medium,Fresher,11.1,2015
EMP02625,Sneha,Yadav,Male,29,HR,HR Manager,Bachelor,Single,523944,2,2016-03-30,2,No,No,Remote,Delhi,A. Sharma,21-30,Medium,Fresher,10.3,2016
EMP02626,Ishita,Singh,Female,44,IT,System Admin,Diploma,Married,1399213,20,2018-08-29,5,Yes,No,Hybrid,Delhi,R. Mehta,41-50,Very High,Senior,7.9,2018
EMP02627,Ishita,Mishra,Male,38,Finance,Financial Analyst,MBA,Married,962689,9,2023-08-14,2,No,No,Remote,Maharashtra,S. Reddy,31-40,High,Mid-Level,2.9,2023
EMP02628,Kiran,Patel,Female,24,Sales,Sales Executive,Master,Married,580219,1,2017-05-09,3,No,Yes,Hybrid,Tamil Nadu,R. Mehta,21-30,Medium,Fresher,9.2,2017
EMP02629,Sai,Das,Male,34,IT,Software Engineer,MBA,Single,936437,7,2016-11-15,4,No,Yes,Remote,Delhi,K. Singh,31-40,High,Mid-Level,9.6,2016
EMP02630,Aisha,Rao,Male,44,Finance,Accountant,Master,Single,1254221,18,2023-03-06,2,No,No,Remote,Karnataka,A. Sharma,41-50,Very High,Senior,3.3,2023
EMP02631,Sai,Rao,Male,45,IT,QA Engineer,Master,Single,1218385,17,2018-05-24,5,No,Yes,Hybrid,Telangana,N. Gupta,41-50,Very High,Senior,8.1,2018
EMP02632,Sneha,Naidu,Male,29,Sales,Sales Manager,Diploma,Divorced,600413,3,2024-03-12,4,No,No,Remote,Karnataka,K. Singh,21-30,Medium,Junior,2.3,2024
EMP02633,Arjun,Mishra,Male,38,Sales,Sales Manager,Bachelor,Divorced,972177,13,2020-07-03,4,No,Yes,Hybrid,Delhi,K. Singh,31-40,High,Senior,6,2020
EMP02634,Aarav,Das,Female,45,HR,HR Executive,Bachelor,Divorced,1056430,17,2022-11-12,5,No,No,Office,Karnataka,N. Gupta,41-50,High,Senior,3.6,2022
EMP02635,Priya,Naidu,Female,29,HR,HR Executive,Bachelor,Divorced,492883,0,2020-10-30,5,No,No,Office,Tamil Nadu,N. Gupta,21-30,Low,Fresher,5.7,2020
EMP02636,Ananya,Kumar,Female,36,Operations,Operations Manager,Diploma,Married,960344,12,2019-12-02,4,No,No,Remote,Maharashtra,P. Rao,31-40,High,Senior,6.6,2019
EMP02637,Rahul,Rao,Male,45,IT,Senior Developer,Bachelor,Married,1164385,15,2024-08-26,3,No,No,Office,Telangana,S. Reddy,41-50,High,Senior,1.9,2024
EMP02638,Rahul,Reddy,Female,35,Sales,Sales Manager,Bachelor,Married,745370,6,2022-04-01,3,No,Yes,Remote,Andhra Pradesh,A. Sharma,31-40,Medium,Mid-Level,4.3,2022
EMP02639,Nikhil,Naidu,Female,34,Sales,Sales Executive,Master,Married,987678,13,2022-12-21,5,Yes,Yes,Hybrid,Andhra Pradesh,N. Gupta,31-40,High,Senior,3.5,2022
EMP02640,Rohit,Gupta,Female,40,Marketing,Digital Marketer,Master,Divorced,1159494,18,2020-03-14,2,No,No,Hybrid,Delhi,N. Gupta,31-40,High,Senior,6.3,2020
EMP02641,Arjun,Verma,Male,44,Marketing,Digital Marketer,MBA,Married,1049248,16,2025-02-25,4,No,No,Hybrid,Kerala,K. Singh,41-50,High,Senior,1.4,2025
EMP02642,Kavya,Naidu,Female,29,Marketing,Digital Marketer,Master,Married,551871,2,2025-09-16,4,No,Yes,Remote,Telangana,R. Mehta,21-30,Medium,Fresher,0.8,2025
EMP02643,Ishita,Reddy,Female,41,IT,Senior Developer,MBA,Married,1247530,16,2016-08-18,5,No,No,Hybrid,Maharashtra,K. Singh,41-50,Very High,Senior,9.9,2016
EMP02644,Aisha,Joshi,Male,27,Marketing,Marketing Executive,MBA,Married,667941,4,2016-05-04,2,Yes,No,Hybrid,Delhi,R. Mehta,21-30,Medium,Junior,10.2,2016
EMP02645,Nikhil,Verma,Female,38,Sales,Sales Executive,MBA,Single,962158,12,2016-07-04,4,No,Yes,Hybrid,Tamil Nadu,S. Reddy,31-40,High,Senior,10,2016
EMP02646,Suresh,Singh,Male,26,Operations,Operations Manager,Master,Married,619699,3,2016-03-29,3,No,Yes,Office,Delhi,A. Sharma,21-30,Medium,Junior,10.3,2016
EMP02647,Meera,Patel,Male,40,Marketing,Digital Marketer,Diploma,Single,871001,10,2018-07-05,2,No,No,Remote,Tamil Nadu,N. Gupta,31-40,High,Mid-Level,8,2018
EMP02648,Pooja,Yadav,Female,48,Sales,Sales Manager,Master,Single,1236092,20,2019-04-09,3,No,No,Remote,Tamil Nadu,P. Rao,41-50,Very High,Senior,7.2,2019
EMP02649,Meera,Mishra,Female,40,IT,Senior Developer,MBA,Single,1128990,13,2026-03-08,2,No,No,Office,Delhi,K. Singh,31-40,High,Senior,0.3,2026
EMP02650,Aditya,Sharma,Female,32,Finance,Financial Analyst,Master,Divorced,1013155,11,2015-08-11,3,Yes,No,Office,Delhi,S. Reddy,31-40,High,Senior,10.9,2015
EMP02651,Aisha,Joshi,Female,32,Sales,Sales Manager,Bachelor,Divorced,677737,4,2015-05-09,3,No,Yes,Hybrid,Tamil Nadu,P. Rao,31-40,Medium,Junior,11.2,2015
EMP02652,Rahul,Kumar,Female,42,HR,HR Executive,Bachelor,Divorced,951875,14,2024-12-02,3,No,No,Remote,Kerala,N. Gupta,41-50,High,Senior,1.6,2024
EMP02653,Varun,Mishra,Male,45,Sales,Sales Executive,MBA,Single,1069866,16,2019-07-01,2,No,No,Remote,Tamil Nadu,A. Sharma,41-50,High,Senior,7,2019
EMP02654,Pooja,Das,Male,31,Marketing,Digital Marketer,MBA,Single,658363,4,2015-09-30,3,No,No,Office,Kerala,R. Mehta,31-40,Medium,Junior,10.8,2015
EMP02655,Varun,Naidu,Male,37,Sales,Sales Manager,Master,Married,968496,14,2020-06-08,3,No,No,Remote,Karnataka,S. Reddy,31-40,High,Senior,6.1,2020
EMP02656,Kavya,Verma,Male,28,Sales,Sales Executive,Diploma,Divorced,650170,3,2017-04-27,3,Yes,Yes,Office,Maharashtra,R. Mehta,21-30,Medium,Junior,9.2,2017
EMP02657,Kiran,Yadav,Female,40,Marketing,Digital Marketer,Bachelor,Married,1014369,16,2026-04-04,5,No,No,Hybrid,Telangana,S. Reddy,31-40,High,Senior,0.3,2026
EMP02658,Neha,Joshi,Female,39,Marketing,Digital Marketer,Diploma,Single,959232,13,2023-05-01,2,No,No,Remote,Kerala,A. Sharma,31-40,High,Senior,3.2,2023
EMP02659,Sneha,Sharma,Male,26,Finance,Accountant,MBA,Divorced,627923,0,2015-04-08,5,Yes,No,Remote,Maharashtra,K. Singh,21-30,Medium,Fresher,11.2,2015
EMP02660,Kavya,Rao,Female,29,Marketing,Marketing Executive,MBA,Married,491963,0,2022-09-07,4,Yes,No,Remote,Telangana,R. Mehta,21-30,Low,Fresher,3.8,2022
EMP02661,Pooja,Das,Female,29,Marketing,Marketing Executive,Master,Single,604960,4,2016-04-30,2,Yes,No,Hybrid,Tamil Nadu,R. Mehta,21-30,Medium,Junior,10.2,2016
EMP02662,Aditya,Verma,Female,35,Marketing,Marketing Executive,Bachelor,Divorced,916270,13,2024-10-17,4,No,No,Hybrid,Tamil Nadu,K. Singh,31-40,High,Senior,1.7,2024
EMP02663,Sai,Kapoor,Female,22,Operations,Operations Manager,Bachelor,Married,530430,1,2018-02-02,4,No,Yes,Remote,Maharashtra,K. Singh,21-30,Medium,Fresher,8.4,2018
EMP02664,Vivaan,Nair,Male,39,HR,HR Manager,Diploma,Single,775337,9,2026-05-09,3,No,Yes,Remote,Telangana,P. Rao,31-40,Medium,Mid-Level,0.2,2026
EMP02665,Kavya,Sharma,Male,27,Finance,Financial Analyst,Master,Married,749898,4,2017-03-07,4,No,Yes,Office,Kerala,A. Sharma,21-30,Medium,Junior,9.3,2017
EMP02666,Vivaan,Das,Male,33,Operations,Operations Executive,MBA,Married,823342,8,2015-10-16,5,No,No,Office,Maharashtra,K. Singh,31-40,High,Mid-Level,10.7,2015
EMP02667,Arjun,Kumar,Male,37,Marketing,Marketing Executive,Diploma,Single,801268,8,2022-02-03,5,Yes,No,Remote,Tamil Nadu,R. Mehta,31-40,High,Mid-Level,4.4,2022
EMP02668,Rohit,Gupta,Male,28,Marketing,Digital Marketer,Master,Single,725249,6,2017-08-05,2,No,No,Office,Kerala,K. Singh,21-30,Medium,Mid-Level,8.9,2017
EMP02669,Rohit,Kumar,Female,42,Marketing,Digital Marketer,MBA,Married,884232,12,2017-04-08,3,No,No,Hybrid,Telangana,A. Sharma,41-50,High,Senior,9.2,2017
EMP02670,Nikhil,Rao,Female,26,Sales,Sales Executive,Diploma,Single,620767,3,2024-01-10,3,Yes,No,Office,Kerala,N. Gupta,21-30,Medium,Junior,2.5,2024
EMP02671,Nikhil,Kapoor,Female,50,Finance,Financial Analyst,Bachelor,Married,1310511,20,2016-05-05,5,Yes,Yes,Office,Delhi,S. Reddy,41-50,Very High,Senior,10.2,2016
EMP02672,Priya,Yadav,Female,37,HR,HR Manager,Diploma,Single,1000614,15,2016-11-06,2,Yes,No,Hybrid,Karnataka,R. Mehta,31-40,High,Senior,9.7,2016
EMP02673,Sai,Joshi,Female,29,Finance,Financial Analyst,MBA,Divorced,699294,3,2026-03-21,5,No,Yes,Hybrid,Karnataka,R. Mehta,21-30,Medium,Junior,0.3,2026
EMP02674,Sai,Sharma,Male,35,Operations,Operations Executive,Master,Married,808099,7,2024-08-11,2,No,Yes,Office,Maharashtra,P. Rao,31-40,High,Mid-Level,1.9,2024
EMP02675,Arjun,Kumar,Female,32,Finance,Accountant,MBA,Married,947288,9,2021-04-23,5,No,Yes,Office,Kerala,S. Reddy,31-40,High,Mid-Level,5.2,2021
EMP02676,Aditya,Rao,Male,32,Sales,Sales Executive,Master,Married,705071,6,2023-08-24,4,No,Yes,Remote,Telangana,R. Mehta,31-40,Medium,Mid-Level,2.9,2023
EMP02677,Priya,Nair,Male,29,IT,QA Engineer,MBA,Single,770177,3,2022-11-20,2,No,No,Hybrid,Karnataka,R. Mehta,21-30,Medium,Junior,3.6,2022
EMP02678,Aarav,Naidu,Male,46,Finance,Financial Analyst,Diploma,Single,1173094,17,2018-11-09,4,No,No,Office,Tamil Nadu,S. Reddy,41-50,High,Senior,7.7,2018
EMP02679,Sai,Gupta,Female,24,IT,QA Engineer,Master,Married,682773,1,2020-07-26,5,Yes,No,Office,Telangana,S. Reddy,21-30,Medium,Fresher,5.9,2020
EMP02680,Meera,Mishra,Male,42,Sales,Sales Executive,MBA,Married,1016301,14,2022-07-13,5,No,Yes,Remote,Tamil Nadu,K. Singh,41-50,High,Senior,4,2022
EMP02681,Kiran,Gupta,Female,39,Operations,Operations Manager,MBA,Divorced,824798,9,2016-08-20,4,No,Yes,Hybrid,Telangana,K. Singh,31-40,High,Mid-Level,9.9,2016
EMP02682,Suresh,Nair,Female,41,Sales,Sales Manager,Master,Single,1109106,16,2024-01-26,2,No,No,Office,Telangana,R. Mehta,41-50,High,Senior,2.4,2024
EMP02683,Vivaan,Nair,Male,28,Sales,Sales Executive,Master,Single,743394,6,2021-10-13,5,No,No,Office,Andhra Pradesh,K. Singh,21-30,Medium,Mid-Level,4.7,2021
EMP02684,Rahul,Verma,Female,37,Finance,Accountant,Master,Divorced,1143815,16,2015-04-03,5,No,No,Office,Kerala,R. Mehta,31-40,High,Senior,11.3,2015
EMP02685,Nikhil,Naidu,Male,45,Marketing,Marketing Executive,MBA,Married,1057889,16,2020-05-28,3,No,Yes,Office,Karnataka,R. Mehta,41-50,High,Senior,6.1,2020
EMP02686,Rohit,Singh,Male,27,Finance,Accountant,MBA,Married,625876,0,2020-04-14,2,No,No,Office,Telangana,P. Rao,21-30,Medium,Fresher,6.2,2020
EMP02687,Arjun,Kapoor,Male,29,Operations,Operations Executive,Diploma,Divorced,694809,4,2022-07-22,3,No,Yes,Office,Kerala,S. Reddy,21-30,Medium,Junior,4,2022
EMP02688,Kavya,Yadav,Female,36,Finance,Accountant,Bachelor,Married,1033527,13,2022-03-31,2,Yes,No,Office,Delhi,N. Gupta,31-40,High,Senior,4.3,2022
EMP02689,Suresh,Nair,Female,31,Marketing,Marketing Executive,Bachelor,Divorced,547601,1,2023-11-16,4,No,Yes,Office,Tamil Nadu,N. Gupta,31-40,Medium,Fresher,2.6,2023
EMP02690,Kiran,Sharma,Female,40,HR,HR Manager,Bachelor,Married,1029904,17,2025-07-25,4,No,Yes,Office,Maharashtra,R. Mehta,31-40,High,Senior,0.9,2025
EMP02691,Rahul,Gupta,Male,42,IT,Software Engineer,Diploma,Single,1288429,19,2023-10-10,2,No,Yes,Remote,Telangana,K. Singh,41-50,Very High,Senior,2.7,2023
EMP02692,Aditya,Verma,Male,38,Finance,Financial Analyst,Diploma,Single,927777,9,2018-11-08,5,No,No,Remote,Andhra Pradesh,A. Sharma,31-40,High,Mid-Level,7.7,2018
EMP02693,Aisha,Kumar,Male,43,IT,Senior Developer,Bachelor,Married,1307665,19,2018-12-01,3,No,No,Remote,Delhi,K. Singh,41-50,Very High,Senior,7.6,2018
EMP02694,Sneha,Singh,Female,41,IT,QA Engineer,Diploma,Divorced,1183225,15,2024-01-05,3,No,No,Office,Andhra Pradesh,P. Rao,41-50,High,Senior,2.5,2024
EMP02695,Kavya,Yadav,Female,35,Operations,Operations Executive,MBA,Divorced,798401,8,2020-06-06,5,No,No,Remote,Karnataka,K. Singh,31-40,Medium,Mid-Level,6.1,2020
EMP02696,Pooja,Sharma,Male,39,HR,HR Manager,Master,Single,801982,10,2026-03-18,5,Yes,No,Hybrid,Kerala,S. Reddy,31-40,High,Mid-Level,0.3,2026
EMP02697,Neha,Kapoor,Female,33,HR,HR Executive,Diploma,Married,742012,7,2017-06-20,2,Yes,Yes,Office,Andhra Pradesh,R. Mehta,31-40,Medium,Mid-Level,9,2017
EMP02698,Rahul,Sharma,Female,33,HR,HR Manager,Master,Single,851879,12,2022-05-01,3,No,No,Hybrid,Andhra Pradesh,K. Singh,31-40,High,Senior,4.2,2022
EMP02699,Ananya,Reddy,Female,29,Marketing,Marketing Executive,Bachelor,Married,556218,2,2020-02-01,3,No,No,Office,Maharashtra,S. Reddy,21-30,Medium,Fresher,6.4,2020
EMP02700,Aisha,Naidu,Female,22,IT,Software Engineer,Bachelor,Married,682306,0,2021-08-14,2,Yes,No,Office,Maharashtra,K. Singh,21-30,Medium,Fresher,4.9,2021
EMP02701,Suresh,Mishra,Female,29,Operations,Operations Manager,Master,Divorced,499647,0,2022-06-18,2,No,Yes,Hybrid,Telangana,P. Rao,21-30,Low,Fresher,4,2022
EMP02702,Priya,Reddy,Male,45,IT,QA Engineer,Bachelor,Single,1296406,19,2019-01-31,5,No,No,Remote,Telangana,N. Gupta,41-50,Very High,Senior,7.4,2019
EMP02703,Sneha,Joshi,Male,24,Sales,Sales Manager,Master,Married,627016,3,2018-10-12,5,No,Yes,Hybrid,Tamil Nadu,P. Rao,21-30,Medium,Junior,7.7,2018
